"Sujeito";"Classe";"Predicado";"Objeto"
"/index.php/Quentyn_Ball";"CHARACTER";"nameIs";"Quentyn Ball"
"/index.php/Quentyn_Ball";"CHARACTER";"titlesIs";"Ser"
"/index.php/Quentyn_Blackwood";"CHARACTER";"appearsIn";"/index.php/The_Hedge_Knight"
"/index.php/Quentyn_Blackwood";"CHARACTER";"diedIn";"In 205AC, at King's Landing"
"/index.php/Quentyn_Blackwood";"CHARACTER";"hasAllegianceWith";"/index.php/House_Blackwood"
"/index.php/Quentyn_Blackwood";"CHARACTER";"nameIs";"Quentyn Blackwood"
"/index.php/Quentyn_Blackwood";"CHARACTER";"titlesIs";"Lord"
"/index.php/Quentyn_Martell";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Quentyn_Martell";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Quentyn_Martell";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Quentyn_Martell";"CHARACTER";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Quentyn_Martell";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Quentyn_Martell";"CHARACTER";"bornIn";"In 281AC, at Sunspear in Dorne"
"/index.php/Quentyn_Martell";"CHARACTER";"diedIn";"In 300AC, at Meereen"
"/index.php/Quentyn_Martell";"CHARACTER";"hasAlias";"Frog"
"/index.php/Quentyn_Martell";"CHARACTER";"hasAlias";"Prince Frog"
"/index.php/Quentyn_Martell";"CHARACTER";"hasAlias";"The Dragonrider"
"/index.php/Quentyn_Martell";"CHARACTER";"hasAlias";"The prince who came too late"
"/index.php/Quentyn_Martell";"CHARACTER";"hasAllegianceWith";"/index.php/House_Martell"
"/index.php/Quentyn_Martell";"CHARACTER";"hasAllegianceWith";"/index.php/Windblown"
"/index.php/Quentyn_Martell";"CHARACTER";"hasCulture";"Dornishmen"
"/index.php/Quentyn_Martell";"CHARACTER";"nameIs";"Quentyn Martell"
"/index.php/Quentyn_Martell";"CHARACTER";"titlesIs";"Prince"
"/index.php/Quentyn_Qorgyle";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Quentyn_Qorgyle";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Quentyn_Qorgyle";"CHARACTER";"hasAllegianceWith";"/index.php/House_Qorgyle"
"/index.php/Quentyn_Qorgyle";"CHARACTER";"nameIs";"Quentyn Qorgyle"
"/index.php/Quentyn_Qorgyle";"CHARACTER";"titlesIs";"Lord of Sandstone"
"/index.php/Quhuru_Mo";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Quhuru_Mo";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Quhuru_Mo";"CHARACTER";"hasCulture";"Summer Islands"
"/index.php/Quhuru_Mo";"CHARACTER";"nameIs";"Quhuru Mo"
"/index.php/Quickfinger";"CHARACTER";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Quickfinger";"CHARACTER";"hasAlias";"Quickfinger"
"/index.php/Quickfinger";"CHARACTER";"hasAllegianceWith";"/index.php/House_Blackfyre"
"/index.php/Quickfinger";"CHARACTER";"nameIs";"Quickfinger"
"/index.php/Quill";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Quill";"CHARACTER";"appearsIn";"/index.php/The_Winds_of_Winter"
"/index.php/Quill";"CHARACTER";"hasCulture";"Braavosi"
"/index.php/Quill";"CHARACTER";"nameIs";"Quill"
"/index.php/Quincy_Cox";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Quincy_Cox";"CHARACTER";"hasAllegianceWith";"/index.php/House_Cox"
"/index.php/Quincy_Cox";"CHARACTER";"nameIs";"Quincy Cox"
"/index.php/Quincy_Cox";"CHARACTER";"titlesIs";"Ser"
"/index.php/Quincy_Cox";"CHARACTER";"titlesIs";"the Knight of Saltpans"
"/index.php/Quort";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Quort";"CHARACTER";"bornIn";"In or between 285AC and 287AC"
"/index.php/Quort";"CHARACTER";"diedIn";"In +/-299AC, at Castle Black"
"/index.php/Quort";"CHARACTER";"nameIs";"Quort"
"/index.php/Qyburn";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Qyburn";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Qyburn";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Qyburn";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Qyburn";"CHARACTER";"bornIn";"In 217AC or after"
"/index.php/Qyburn";"CHARACTER";"hasAlias";"The Bloody Maester"
"/index.php/Qyburn";"CHARACTER";"hasAllegianceWith";"/index.php/Brave_Companions"
"/index.php/Qyburn";"CHARACTER";"hasAllegianceWith";"/index.php/House_Lannister"
"/index.php/Qyburn";"CHARACTER";"hasAllegianceWith";"/index.php/Lannister"
"/index.php/Qyburn";"CHARACTER";"nameIs";"Qyburn"
"/index.php/Qyburn";"CHARACTER";"playedBy";"Anton Lesser"
"/index.php/Qyburn";"CHARACTER";"titlesIs";"Master of whisperers"
"/index.php/Qyle";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Qyle";"CHARACTER";"diedIn";"In 299AC, at Gods Eye"
"/index.php/Qyle";"CHARACTER";"nameIs";"Qyle"
"/index.php/Racallio_Ryndoon";"CHARACTER";"appearsIn";"/index.php/The_Rogue_Prince"
"/index.php/Racallio_Ryndoon";"CHARACTER";"hasCulture";"Tyroshi"
"/index.php/Racallio_Ryndoon";"CHARACTER";"nameIs";"Racallio Ryndoon"
"/index.php/Rafe";"CHARACTER";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Rafe";"CHARACTER";"nameIs";"Rafe"
"/index.php/Rafford";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Rafford";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Rafford";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Rafford";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Rafford";"CHARACTER";"appearsIn";"/index.php/The_Winds_of_Winter"
"/index.php/Rafford";"CHARACTER";"diedIn";"In 300AC, at Braavos"
"/index.php/Rafford";"CHARACTER";"hasAlias";"Raff the Sweetling"
"/index.php/Rafford";"CHARACTER";"hasAllegianceWith";"/index.php/House_Clegane"
"/index.php/Rafford";"CHARACTER";"nameIs";"Rafford"
"/index.php/Ragnor_Pyke";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Ragnor_Pyke";"CHARACTER";"hasAllegianceWith";"/index.php/House_Greyjoy"
"/index.php/Ragnor_Pyke";"CHARACTER";"hasCulture";"Ironborn"
"/index.php/Ragnor_Pyke";"CHARACTER";"nameIs";"Ragnor Pyke"
"/index.php/Ragwyle";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Ragwyle";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Ragwyle";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Ragwyle";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Ragwyle";"CHARACTER";"hasCulture";"Free Folk"
"/index.php/Ragwyle";"CHARACTER";"nameIs";"Ragwyle"
"/index.php/Rainbow_Knight";"CHARACTER";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Rainbow_Knight";"CHARACTER";"hasAlias";"Rainbow Knight"
"/index.php/Rainbow_Knight";"CHARACTER";"nameIs";"Rainbow Knight"
"/index.php/Rakharo";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Rakharo";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Rakharo";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Rakharo";"CHARACTER";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Rakharo";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Rakharo";"CHARACTER";"hasAllegianceWith";"/index.php/House_Targaryen"
"/index.php/Rakharo";"CHARACTER";"hasCulture";"Dothraki"
"/index.php/Rakharo";"CHARACTER";"nameIs";"Rakharo"
"/index.php/Rakharo";"CHARACTER";"playedBy";"Elyes Gabel"
"/index.php/Rakharo";"CHARACTER";"titlesIs";"Bloodrider of Daenerys Targaryen"
"/index.php/Rakharo";"CHARACTER";"titlesIs";"Ko"
"/index.php/Ralf_(Limper)";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Ralf_(Limper)";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Ralf_(Limper)";"CHARACTER";"hasCulture";"Ironborn"
"/index.php/Ralf_(Limper)";"CHARACTER";"nameIs";"Ralf the Limper"
"/index.php/Ralf_(Limper)";"CHARACTER";"titlesIs";"Captain of the Lord Quellon"
"/index.php/Ralf_(Lordsport)";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Ralf_(Lordsport)";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Ralf_(Lordsport)";"CHARACTER";"hasAlias";"Ralf of Lordsport"
"/index.php/Ralf_(Lordsport)";"CHARACTER";"hasCulture";"Ironborn"
"/index.php/Ralf_(Lordsport)";"CHARACTER";"nameIs";"Ralf of Lordsport"
"/index.php/Ralf_(Shepherd)";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Ralf_(Shepherd)";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Ralf_(Shepherd)";"CHARACTER";"hasAlias";"Ralf the Shepherd"
"/index.php/Ralf_(Shepherd)";"CHARACTER";"hasCulture";"Ironborn"
"/index.php/Ralf_(Shepherd)";"CHARACTER";"nameIs";"Ralf the Shepherd"
"/index.php/Ralf_Kenning";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Ralf_Kenning";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Ralf_Kenning";"CHARACTER";"diedIn";"In 300AC, at Moat Cailin"
"/index.php/Ralf_Kenning";"CHARACTER";"hasAllegianceWith";"/index.php/House_Kenning_of_Harlaw"
"/index.php/Ralf_Kenning";"CHARACTER";"hasCulture";"Ironborn"
"/index.php/Ralf_Kenning";"CHARACTER";"nameIs";"Ralf Kenning"
"/index.php/Ralf_Kenning";"CHARACTER";"titlesIs";"Castellan"
"/index.php/Ralf_Kenning";"CHARACTER";"titlesIs";"Commander"
"/index.php/Ralf_Stonehouse";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Ralf_Stonehouse";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Ralf_Stonehouse";"CHARACTER";"hasAlias";"Red Ralf Stonehouse"
"/index.php/Ralf_Stonehouse";"CHARACTER";"hasAllegianceWith";"/index.php/House_Stonehouse"
"/index.php/Ralf_Stonehouse";"CHARACTER";"hasCulture";"Ironborn"
"/index.php/Ralf_Stonehouse";"CHARACTER";"nameIs";"Ralf Stonehouse"
"/index.php/Ralf_Stonehouse";"CHARACTER";"titlesIs";"Captain of Red Jester"
"/index.php/Ralph_Buckler";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Ralph_Buckler";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Ralph_Buckler";"CHARACTER";"hasAllegianceWith";"/index.php/House_Buckler"
"/index.php/Ralph_Buckler";"CHARACTER";"nameIs";"Ralph Buckler"
"/index.php/Ralph_Buckler";"CHARACTER";"titlesIs";"Lord"
"/index.php/Ramsay_Bolton";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Ramsay_Bolton";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Ramsay_Bolton";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Ramsay_Bolton";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Ramsay_Bolton";"CHARACTER";"bornIn";"In 282AC or before"
"/index.php/Ramsay_Bolton";"CHARACTER";"hasAlias";"Ramsay Bolton"
"/index.php/Ramsay_Bolton";"CHARACTER";"hasAlias";"Red Helm"
"/index.php/Ramsay_Bolton";"CHARACTER";"hasAlias";"The Bastard of Bolton"
"/index.php/Ramsay_Bolton";"CHARACTER";"hasAlias";"The Bastard of the Dreadfort"
"/index.php/Ramsay_Bolton";"CHARACTER";"hasAllegianceWith";"/index.php/House_Bolton"
"/index.php/Ramsay_Bolton";"CHARACTER";"hasCulture";"The North"
"/index.php/Ramsay_Bolton";"CHARACTER";"playedBy";"Iwan Rheon"
"/index.php/Ramsay_Bolton";"CHARACTER";"spouse";"/index.php/Donella_Hornwood"
"/index.php/Ramsay_Bolton";"CHARACTER";"spouse";"/index.php/Jeyne_Poole"
"/index.php/Ramsay_Bolton";"CHARACTER";"titlesIs";"Castellan of the Dreadfort"
"/index.php/Ramsay_Bolton";"CHARACTER";"titlesIs";"Lord of Winterfell"
"/index.php/Ramsay_Bolton";"CHARACTER";"titlesIs";"Lord of the Hornwood"
"/index.php/Ramsay_Snow";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Ramsay_Snow";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Ramsay_Snow";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Ramsay_Snow";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Ramsay_Snow";"CHARACTER";"bornIn";"In 282AC or before"
"/index.php/Ramsay_Snow";"CHARACTER";"hasAlias";"Ramsay Bolton"
"/index.php/Ramsay_Snow";"CHARACTER";"hasAlias";"Red Helm"
"/index.php/Ramsay_Snow";"CHARACTER";"hasAlias";"The Bastard of Bolton"
"/index.php/Ramsay_Snow";"CHARACTER";"hasAlias";"The Bastard of the Dreadfort"
"/index.php/Ramsay_Snow";"CHARACTER";"hasAllegianceWith";"/index.php/House_Bolton"
"/index.php/Ramsay_Snow";"CHARACTER";"hasCulture";"The North"
"/index.php/Ramsay_Snow";"CHARACTER";"nameIs";"Ramsay Snow"
"/index.php/Ramsay_Snow";"CHARACTER";"playedBy";"Iwan Rheon"
"/index.php/Ramsay_Snow";"CHARACTER";"spouse";"/index.php/Donella_Hornwood"
"/index.php/Ramsay_Snow";"CHARACTER";"spouse";"/index.php/Jeyne_Poole"
"/index.php/Ramsay_Snow";"CHARACTER";"titlesIs";"Castellan of the Dreadfort"
"/index.php/Ramsay_Snow";"CHARACTER";"titlesIs";"Lord of Winterfell"
"/index.php/Ramsay_Snow";"CHARACTER";"titlesIs";"Lord of the Hornwood"
"/index.php/Randa";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Randa";"CHARACTER";"diedIn";"At the Riverlands"
"/index.php/Randa";"CHARACTER";"nameIs";"Randa"
"/index.php/Randyll_Tarly";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Randyll_Tarly";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Randyll_Tarly";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Randyll_Tarly";"CHARACTER";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Randyll_Tarly";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Randyll_Tarly";"CHARACTER";"hasAllegianceWith";"/index.php/House_Tarly"
"/index.php/Randyll_Tarly";"CHARACTER";"nameIs";"Randyll Tarly"
"/index.php/Randyll_Tarly";"CHARACTER";"spouse";"/index.php/Melessa_Florent"
"/index.php/Randyll_Tarly";"CHARACTER";"titlesIs";"Justiciar"
"/index.php/Randyll_Tarly";"CHARACTER";"titlesIs";"Lord of Horn Hill"
"/index.php/Randyll_Tarly";"CHARACTER";"titlesIs";"Master of laws"
"/index.php/Rast";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Rast";"CHARACTER";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Rast";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Rast";"CHARACTER";"diedIn";"In +/- 299AC, at Castle Black"
"/index.php/Rast";"CHARACTER";"hasAlias";"Rat"
"/index.php/Rast";"CHARACTER";"nameIs";"Rast"
"/index.php/Rast";"CHARACTER";"playedBy";"Luke McEwan"
"/index.php/Rat_Cook";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Rat_Cook";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Rat_Cook";"CHARACTER";"hasAlias";"Rat Cook"
"/index.php/Rat_Cook";"CHARACTER";"nameIs";"Rat Cook"
"/index.php/Rattleshirt";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Rattleshirt";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Rattleshirt";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Rattleshirt";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Rattleshirt";"CHARACTER";"diedIn";"In 300AC, at Castle Black"
"/index.php/Rattleshirt";"CHARACTER";"hasAlias";"Bag o' Bones"
"/index.php/Rattleshirt";"CHARACTER";"hasAlias";"Lord o' Bones"
"/index.php/Rattleshirt";"CHARACTER";"hasAlias";"Rattleshirt"
"/index.php/Rattleshirt";"CHARACTER";"hasCulture";"Free Folk"
"/index.php/Rattleshirt";"CHARACTER";"nameIs";"Lord of Bones"
"/index.php/Rattleshirt";"CHARACTER";"playedBy";"Edward Dogliani"
"/index.php/Ravella_Swann";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Ravella_Swann";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Ravella_Swann";"CHARACTER";"hasAllegianceWith";"/index.php/House_Smallwood"
"/index.php/Ravella_Swann";"CHARACTER";"hasAllegianceWith";"/index.php/House_Swann"
"/index.php/Ravella_Swann";"CHARACTER";"nameIs";"Ravella Swann"
"/index.php/Ravella_Swann";"CHARACTER";"spouse";"/index.php/Theomar_Smallwood"
"/index.php/Ravella_Swann";"CHARACTER";"titlesIs";"Lady"
"/index.php/Rawney";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Rawney";"CHARACTER";"nameIs";"Rawney"
"/index.php/Rawney";"CHARACTER";"titlesIs";"Brother"
"/index.php/Raymar_Royce";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Raymar_Royce";"CHARACTER";"hasAllegianceWith";"/index.php/House_Royce_of_the_Gates_of_the_Moon"
"/index.php/Raymar_Royce";"CHARACTER";"nameIs";"Raymar Royce"
"/index.php/Raymar_Royce";"CHARACTER";"titlesIs";"Lord"
"/index.php/Raymond_Nayland";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Raymond_Nayland";"CHARACTER";"hasAllegianceWith";"/index.php/House_Nayland"
"/index.php/Raymond_Nayland";"CHARACTER";"nameIs";"Raymond Nayland"
"/index.php/Raymond_Nayland";"CHARACTER";"titlesIs";"Ser"
"/index.php/Raymun";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Raymun";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Raymun";"CHARACTER";"diedIn";"In 184AC, at Long Lake"
"/index.php/Raymun";"CHARACTER";"hasAlias";"Raymun Redbeard"
"/index.php/Raymun";"CHARACTER";"hasCulture";"free folk"
"/index.php/Raymun";"CHARACTER";"nameIs";"Raymun"
"/index.php/Raymun";"CHARACTER";"titlesIs";"King-Beyond-the-Wall"
"/index.php/Raymun_Darry";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Raymun_Darry";"CHARACTER";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Raymun_Darry";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Raymun_Darry";"CHARACTER";"diedIn";"In 298AC, at Mummer's Ford"
"/index.php/Raymun_Darry";"CHARACTER";"hasAllegianceWith";"/index.php/House_Darry"
"/index.php/Raymun_Darry";"CHARACTER";"nameIs";"Raymun Darry"
"/index.php/Raymun_Darry";"CHARACTER";"titlesIs";"Lord of Darry"
"/index.php/Raymun_Fossoway";"CHARACTER";"appearsIn";"/index.php/The_Hedge_Knight"
"/index.php/Raymun_Fossoway";"CHARACTER";"hasAllegianceWith";"/index.php/House_Fossoway_of_New_Barrel"
"/index.php/Raymun_Fossoway";"CHARACTER";"nameIs";"Raymun Fossoway"
"/index.php/Raymun_Fossoway";"CHARACTER";"titlesIs";"Ser"
"/index.php/Raymund_Frey";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Raymund_Frey";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Raymund_Frey";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Raymund_Frey";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Raymund_Frey";"CHARACTER";"bornIn";"In 264AC"
"/index.php/Raymund_Frey";"CHARACTER";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Raymund_Frey";"CHARACTER";"nameIs";"Raymund Frey"
"/index.php/Raymund_Frey";"CHARACTER";"spouse";"/index.php/Beony_Beesbury"
"/index.php/Raymund_Frey";"CHARACTER";"titlesIs";"Ser"
"/index.php/Raymund_Tyrell";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Raymund_Tyrell";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Raymund_Tyrell";"CHARACTER";"hasAllegianceWith";"/index.php/House_Tyrell"
"/index.php/Raymund_Tyrell";"CHARACTER";"nameIs";"Raymund Tyrell"
"/index.php/Raynald_Westerling";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Raynald_Westerling";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Raynald_Westerling";"CHARACTER";"bornIn";"At Crag"
"/index.php/Raynald_Westerling";"CHARACTER";"diedIn";"In 299AC (supposedly), at the Twins"
"/index.php/Raynald_Westerling";"CHARACTER";"hasAllegianceWith";"/index.php/House_Westerling"
"/index.php/Raynald_Westerling";"CHARACTER";"nameIs";"Raynald Westerling"
"/index.php/Raynald_Westerling";"CHARACTER";"titlesIs";"Ser"
"/index.php/Raynard";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Raynard";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Raynard";"CHARACTER";"nameIs";"Raynard"
"/index.php/Raynard";"CHARACTER";"titlesIs";"Septon"
"/index.php/Raynard_Ruttiger";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Raynard_Ruttiger";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Raynard_Ruttiger";"CHARACTER";"hasAllegianceWith";"/index.php/House_Ruttiger"
"/index.php/Raynard_Ruttiger";"CHARACTER";"nameIs";"Raynard Ruttiger"
"/index.php/Raynard_Ruttiger";"CHARACTER";"titlesIs";"Ser"
"/index.php/Red_Alyn_of_the_Rosewood";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Red_Alyn_of_the_Rosewood";"CHARACTER";"diedIn";"In 300AC, at Castle Black"
"/index.php/Red_Alyn_of_the_Rosewood";"CHARACTER";"hasAlias";"Red Alyn of the Rosewood"
"/index.php/Red_Alyn_of_the_Rosewood";"CHARACTER";"nameIs";"Red Alyn of the Rosewood"
"/index.php/Red_Oarsman";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Red_Oarsman";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Red_Oarsman";"CHARACTER";"hasCulture";"Ironborn"
"/index.php/Red_Oarsman";"CHARACTER";"nameIs";"Red Oarsman"
"/index.php/Red_Rolfe";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Red_Rolfe";"CHARACTER";"diedIn";"In 299AC, at Winterfell"
"/index.php/Red_Rolfe";"CHARACTER";"hasAlias";"Red Rolfe"
"/index.php/Red_Rolfe";"CHARACTER";"hasAllegianceWith";"/index.php/House_Greyjoy"
"/index.php/Red_Rolfe";"CHARACTER";"nameIs";"Red Rolfe"
"/index.php/Red_Walder_Frey";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Red_Walder_Frey";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Red_Walder_Frey";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Red_Walder_Frey";"CHARACTER";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Red_Walder_Frey";"CHARACTER";"bornIn";"In 285AC"
"/index.php/Red_Walder_Frey";"CHARACTER";"hasAlias";"Red Walder"
"/index.php/Red_Walder_Frey";"CHARACTER";"hasAllegianceWith";"/index.php/House_Frey_of_Riverrun"
"/index.php/Red_Walder_Frey";"CHARACTER";"nameIs";"Red Walder Frey"
"/index.php/Redtusk";"CHARACTER";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Redtusk";"CHARACTER";"hasAlias";"Redtusk"
"/index.php/Redtusk";"CHARACTER";"nameIs";"Redtusk"
"/index.php/Redwyn";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Redwyn";"CHARACTER";"nameIs";"Redwyn"
"/index.php/Reek";"CHARACTER";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Reek";"CHARACTER";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Reek";"CHARACTER";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Reek";"CHARACTER";"diedIn";"In 299AC, at the North"
